Image URL,Credit,Caption,Alt text
should vixen.png,Vixen,should,"a chocolate point Siamese cat with blue eyes, they are looking to the side and have an uncomfortable expression, and red glowing on their forehead to show pain, above them is a thought bubble inside the bubble is a pill bottle a red medical plus sign and their paw reaching for the meds."
want ff.png,Fractals,want (Auslan),a green figure with paws and fur in a dark green t-shirt signing want in auslan
where chrome.png,cytochrome-sea,where,a treasure map with a dotted line pointing to a red x with a question mark over the map
the gillipop 1.png,Gillipop,the,"a digital painting of a glowwing, golden orb floating on a gray stone pedestal. two red arrows curve up to the orb"
was chrome.png,cytochrome-sea,was,a sun in a red box points backward
who dusty.png,Dusty,who,A simple figure with a purple head and a white question mark on it.
the p.png,Petri,the,a sketchy dark brown arrow pointing right. it has two lines like an equal sign with a point between them that extends slightly past the lines.
what fg.png,froggygolem,what,A light blue square with a darker blue question mark on it.
why cc.png,CC,why,a thought bubble with a purple question mark in the center is pointed at by a blue arrow
the fg.png,froggygolem,the,a stocky brown arrow pointing to a small brown lump to its right
what chrome.png,cytochrome-sea,what,a red bone with a question mark over it
why fg.png,froggygolem,why,Y shaped pink blob with darker pink question mark on it
to fg.png,froggygolem,to,a light green circle containing an arrow pointing right
where dusty.png,Dusty,where,A purple place marker with a white question mark on a black disk.
will be rayin.png,Rayin,will be,A nondescript yellow person with a star on their chest is positioned above a rightward-pointing purple arrow with a short vertical line on the left side.
to petri.png,Petri,to,"a A drawing of a piece of mail, with a curved green arrow behind it pointing to the right."
who fg.png,froggygolem,who,A dark blue simplified head and shoulders shape with an even darker blue question mark on the head portion.
with 3.png,Petri,with,A brown circle being placed with four other ones.
what cc.png,CC,what,a pale hand with a red ball in its hand is pointed at by a blue arrow and a purple question mark
who chrome.png,cytochrome-sea,who,a pink dog outline with a question mark over the face
with 2.png,Petri,with,A light blue circle being placed with four other ones.
with 1.png,Petri,with,A red circle being placed with four other ones.
will chrome.png,cytochrome-sea,will,a sun in a box with a blue background points forward
core words/want.png,M,want,"A purple-pink heart in a white circle. There is a dotted black line around the white circle, and a thicker purple-blue border."
please1.png,M,please,"A simplified hand with a yellow and pink blob above it. The hand has brown skin, a red wristband and a purple wristband."
will pheonix.png,Pheonix,will,ASL sign for “future”
well pheonix 1.png,Pheonix,well,a dim colored image of an old fashioned well with 3 blue trailing dots near the bottom left corner.
want bh.png,Blackholemojis,want,a hand held out with fingers bent in a “come here” motion.
Will-Froggygolem_.png,froggygolem,will,blue symbol of right facing play symbol type triangle above a long horizontal blob that is flat on the bottom and wavy on top.
well pheonix 2.png,Pheonix,well,a bright colored image of an old fashioned well with 3 blue trailing dots near the bottom left corner.
want fg.png,froggygolem,want,light blue hands and forearms reach from the left side towards a blue blob on the right side.
will do rayin.png,Rayin,will do,A nondescript yellow person with a star on their chest is positioned above a rightward-pointing purple arrow with a green checkmark to the right of the person.
want ry.png,Ry,want,"A bald purple person signing the ASL sign for 'want'. Both of their palms are facing up, and their hands are scrunching as their arms move back towards their body."
with.png,M,with,five blue circles connected with small lines
who cc.png,CC,who,a blank person figure with a smiling face and separations where their body would bend is pointed at by a blue arrow and a purple question mark
want_speakupsymbols.png,SpeakUpSymbols,want,a white circle with a green exclamation point inside
which.png,CC,which,"a red circle and a blue square are pointed to by a double-sided arrow that curves in an arc above them, with a purple question mark above that"
won't rayin 1.png,Rayin,won't,A nondescript yellow person with a star on their chest is positioned above a purple line with an X on the right end.
when cc.png,CC,when,a purple clock is pointed at by a blue arrow and a purple question mark
Which-froggygolem.png,froggygolem,which,a brown question mark between two brown lumps.
won't rayin 2.png,Rayin,won't,A nondescript yellow person with a star on their chest is positioned above a rightward-pointing purple arrow and a red X to the right of the person.
when chrome.png,cytochrome-sea,when,"a circle with a sunrise, sunset, bright sky and night sky and a question mark"
why pheonix.png,Pheonix,why,"a yellow question mark sits at the top left of the image, below to the right is a thought bubble with trailing clouds"
Because 2 Phoenix.png,Phoenix,because,An arrow starts in the bottom left corner and forms a loop before pointing to the right from the top right corner. It has a blue-green outline and its interior grades from a blue-green to mint green.
when fg.png,froggygolem,when,green clock face set to four o’clock with darker green question mark on it
why dusty.png,Dusty,why,A purple kite with a white question mark on it.
yeah pheonix 1.png,Pheonix,yeah,"A checkmark that grades from purple to blue, with 2 green squiggles beside it. One squiggle is to the right of it the other is on the left. The image has black line art."
why rayin.png,Rayin,why,"A light gray thought bubble containing a purple question mark, with a blue arrow underneath the bubble pointing up at it."
why chrome.png,cytochrome-sea,why,"a green dog head with gears and a brain inside, with a question mark over it"
yeah pheonix 2.png,Pheonix,yeah,"A checkmark that grades from purple to blue, with 2 green squiggles beside it. One squiggle is to the right of it the other is on the left. The image has light line art."
would fg.png,froggygolem,would,blue letter w above curvy horizontal blue blob
which pheonix.png,Pheonix,which,"a yellow question mark sits at the top left of the image, below it to the side is a purple circle and a blue square, a double sided arrow points at them from above."
yes fg.png,froggygolem,yes,a light green circle with a green check over it.
would fg 2.png,froggygolem,would,a blue triangle pointing right above a horizontal blue S shape
which chrome.png,cytochrome-sea,which,"a question mark between two paws, one cyan and the other white"
YES.png,CC,yes,A crayon-drawing style image of a 'yes' button in green. it has a checkmark above the text.
Yes Creature.png,Creature,Yes,"An emote of someone with pale blue skin and blush. They are wearing a sweater with a purple color, a light purple base color, and the sleeves are pink. It shows the upper half of the person and their arms crossed. Their expression is pleasant with closed eyes. There are green arrows on either side of the head, the left going down, and the right arrow going up to show positive nodding"
wrong fg.png,froggygolem,wrong,a purple X
yes chrome.png,cytochrome-sea,yes,a green dog nodding
yes m.png,M,yes,a chunky light green checkmark
for symbol 1b.png,Petri & M,for,A paper tag with light blue scribble on it.
for symbol 1c.png,Petri & M,for,A paper tag with red scribble on it.
for symbol 3a.png,Petri & M,for,A paper tag with light blue "for" written on it.
for symbol 3b.png,Petri & M,for,A paper tag with red "for" written on it.
----------,,,
a hc m dusty.png,"M, adapted by Dusty","a, high contrast",a blue arc pointed towards a small yellow circle.
an hc m dusty.png,"M, adapted by Dusty","an, high contrast",a green arc pointed towards a small yellow circle.
about hc m dusty.png,"M, adapted by Dusty","about, high contrast",A blue circle with an orange circle around it. the orange circle has three black arrows pointing from the blue circle and back to it.
should hc dusty.png,Dusty,"should, high contrast",An angry green figure slamming their hands down on a horizontal white rectangle.
